config,protocol,K0,R
"N(0,1) σ=0",backward_continued,3.708333333333333,0.9656537889532081
"N(0,1) σ=0",backward_continued,3.4791666666666665,0.9593553884272743
"N(0,1) σ=0",backward_continued,3.25,0.9494893175139325
"N(0,1) σ=0",backward_continued,3.020833333333333,0.9385077478586406
"N(0,1) σ=0",backward_continued,2.7916666666666665,0.9214804427748297
"N(0,1) σ=0",backward_continued,2.5625,0.8819860312706143
"N(0,1) σ=0",backward_continued,2.333333333333333,0.08821021764847504
"N(0,1) σ=0",backward_continued,2.1041666666666665,0.07813707344187748
"N(0,1) σ=0",backward_continued,1.875,0.07440276141618721
"N(0,1) σ=0",backward_continued,1.6458333333333333,0.07095080326637909
"N(0,1) σ=0",backward_continued,1.4166666666666665,0.06819769098784209
"N(0,1) σ=0",backward_continued,1.1875,0.06666504485142963
"N(0,1) σ=0",backward_continued,0.9583333333333333,0.06565140124616253
"N(0,1) σ=0",backward_continued,0.7291666666666666,0.06482064906506135
"N(0,1) σ=0",backward_continued,0.5,0.06407455837484072
"N(0,1) σ=0.02",forward_random,0.5,0.04899606901116648
"N(0,1) σ=0.02",forward_random,0.7291666666666666,0.06495051448336625
"N(0,1) σ=0.02",forward_random,0.9583333333333333,0.0657825914548039
"N(0,1) σ=0.02",forward_random,1.1875,0.06676619279784922
"N(0,1) σ=0.02",forward_random,1.4166666666666665,0.0681026773337036
"N(0,1) σ=0.02",forward_random,1.6458333333333333,0.07053851213633888
"N(0,1) σ=0.02",forward_random,1.875,0.07417482041534573
"N(0,1) σ=0.02",forward_random,2.1041666666666665,0.07758970685533526
"N(0,1) σ=0.02",forward_random,2.333333333333333,0.08767511240933779
"N(0,1) σ=0.02",forward_random,2.5625,0.8820719312371339
"N(0,1) σ=0.02",forward_random,2.7916666666666665,0.9214367037174493
"N(0,1) σ=0.02",forward_random,3.020833333333333,0.9384718461783246
"N(0,1) σ=0.02",forward_random,3.25,0.9495138949815721
"N(0,1) σ=0.02",forward_random,3.4791666666666665,0.9593414544314012
"N(0,1) σ=0.02",forward_random,3.708333333333333,0.965637999828584
"N(0,1) σ=0.02",forward_random,3.9375,0.9704025843446877
"N(0,1) σ=0.02",forward_random,4.166666666666666,0.9741575688619446
"N(0,1) σ=0.02",forward_random,4.395833333333333,0.9771937985327993
"N(0,1) σ=0.02",forward_random,4.625,0.9796957700476374
"N(0,1) σ=0.02",forward_random,4.854166666666666,0.9817885837302174
"N(0,1) σ=0.02",forward_random,5.083333333333333,0.9835608512701768
"N(0,1) σ=0.02",forward_random,5.3125,0.9850773822703928
"N(0,1) σ=0.02",forward_random,5.541666666666666,0.9863867806926759
"N(0,1) σ=0.02",forward_random,5.770833333333333,0.9875262488535791
"N(0,1) σ=0.02",forward_random,6.0,0.9885247533506448
"N(0,1) σ=0.02",backward_locked,6.0,0.9885109032211139
"N(0,1) σ=0.02",backward_locked,5.770833333333333,0.9875110873508308
"N(0,1) σ=0.02",backward_locked,5.541666666666666,0.9863700943044679
"N(0,1) σ=0.02",backward_locked,5.3125,0.985058903639969
"N(0,1) σ=0.02",backward_locked,5.083333333333333,0.9835402389846704
"N(0,1) σ=0.02",backward_locked,4.854166666666666,0.981765391100371
"N(0,1) σ=0.02",backward_locked,4.625,0.979669394281183
"N(0,1) σ=0.02",backward_locked,4.395833333333333,0.9771633920539541
"N(0,1) σ=0.02",backward_locked,4.166666666666666,0.9741218690275233
"N(0,1) σ=0.02",backward_locked,3.9375,0.9703595366869951
"N(0,1) σ=0.02",backward_locked,3.708333333333333,0.9655837061782279
"N(0,1) σ=0.02",backward_locked,3.4791666666666665,0.9592654760998598
"N(0,1) σ=0.02",backward_locked,3.25,0.9495471849575624
"N(0,1) σ=0.02",backward_locked,3.020833333333333,0.9385016459511544
"N(0,1) σ=0.02",backward_locked,2.7916666666666665,0.921324574541772
"N(0,1) σ=0.02",backward_locked,2.5625,0.8815088891843466
"N(0,1) σ=0.02",backward_locked,2.333333333333333,0.08911256951718627
"N(0,1) σ=0.02",backward_locked,2.1041666666666665,0.08127673505421038
"N(0,1) σ=0.02",backward_locked,1.875,0.07764449148166515
"N(0,1) σ=0.02",backward_locked,1.6458333333333333,0.07410660089390723
"N(0,1) σ=0.02",backward_locked,1.4166666666666665,0.07103709197637124
"N(0,1) σ=0.02",backward_locked,1.1875,0.06916887204315735
"N(0,1) σ=0.02",backward_locked,0.9583333333333333,0.06799905478380897
"N(0,1) σ=0.02",backward_locked,0.7291666666666666,0.0671244324664654
"N(0,1) σ=0.02",backward_locked,0.5,0.0663476276412737
"N(0,1) σ=0.02",backward_continued,6.0,0.9885105692011894
"N(0,1) σ=0.02",backward_continued,5.770833333333333,0.9875107814586829
"N(0,1) σ=0.02",backward_continued,5.541666666666666,0.9863698319091078
"N(0,1) σ=0.02",backward_continued,5.3125,0.9850587064346275
"N(0,1) σ=0.02",backward_continued,5.083333333333333,0.9835401381568609
"N(0,1) σ=0.02",backward_continued,4.854166666666666,0.9817654324985968
"N(0,1) σ=0.02",backward_continued,4.625,0.979669647196173
"N(0,1) σ=0.02",backward_continued,4.395833333333333,0.9771639649646406
"N(0,1) σ=0.02",backward_continued,4.166666666666666,0.9741229399066307
"N(0,1) σ=0.02",backward_continued,3.9375,0.970361417265109
"N(0,1) σ=0.02",backward_continued,3.708333333333333,0.9655869980101328
"N(0,1) σ=0.02",backward_continued,3.4791666666666665,0.9592715059904438
"N(0,1) σ=0.02",backward_continued,3.25,0.9494920018354732
"N(0,1) σ=0.02",backward_continued,3.020833333333333,0.9385012581325194
"N(0,1) σ=0.02",backward_continued,2.7916666666666665,0.9213722718000266
"N(0,1) σ=0.02",backward_continued,2.5625,0.8819682171381722
"N(0,1) σ=0.02",backward_continued,2.333333333333333,0.08980706407106438
"N(0,1) σ=0.02",backward_continued,2.1041666666666665,0.0800722876118145
"N(0,1) σ=0.02",backward_continued,1.875,0.0756759958412248
"N(0,1) σ=0.02",backward_continued,1.6458333333333333,0.07253412512152038
"N(0,1) σ=0.02",backward_continued,1.4166666666666665,0.06985170953338311
"N(0,1) σ=0.02",backward_continued,1.1875,0.06839470183217333
"N(0,1) σ=0.02",backward_continued,0.9583333333333333,0.06747251271132003
"N(0,1) σ=0.02",backward_continued,0.7291666666666666,0.06669874873669059
"N(0,1) σ=0.02",backward_continued,0.5,0.06597775355325573
"N(0,0.5) σ=0",forward_random,0.5,0.053384087106875575
"N(0,0.5) σ=0",forward_random,0.7291666666666666,0.07708380201099213
"N(0,0.5) σ=0",forward_random,0.9583333333333333,0.06307069651875
"N(0,0.5) σ=0",forward_random,1.1875,0.5103836442543614
"N(0,0.5) σ=0",forward_random,1.4166666666666665,0.9258269367352153
"N(0,0.5) σ=0",forward_random,1.6458333333333333,0.9520645952948887
"N(0,0.5) σ=0",forward_random,1.875,0.9666140230968244
"N(0,0.5) σ=0",forward_random,2.1041666666666665,0.9747735419418039
"N(0,0.5) σ=0",forward_random,2.333333333333333,0.9801209004260714
"N(0,0.5) σ=0",forward_random,2.5625,0.9838712043886559
"N(0,0.5) σ=0",forward_random,2.7916666666666665,0.9866227973416366
"N(0,0.5) σ=0",forward_random,3.020833333333333,0.9887100782667395
"N(0,0.5) σ=0",forward_random,3.25,0.9903352361223844
"N(0,0.5) σ=0",forward_random,3.4791666666666665,0.9916275921389738
"N(0,0.5) σ=0",forward_random,3.708333333333333,0.9926735024649059
"N(0,0.5) σ=0",forward_random,3.9375,0.9935326553126935
"N(0,0.5) σ=0",forward_random,4.166666666666666,0.9942474957783515
"N(0,0.5) σ=0",forward_random,4.395833333333333,0.9948489389255908
"N(0,0.5) σ=0",forward_random,4.625,0.995359969087732
"N(0,0.5) σ=0",forward_random,4.854166666666666,0.9957979820786143
"N(0,0.5) σ=0",forward_random,5.083333333333333,0.9961763521360077
"N(0,0.5) σ=0",forward_random,5.3125,0.9965055056779003
"N(0,0.5) σ=0",forward_random,5.541666666666666,0.9967936727652472
"N(0,0.5) σ=0",forward_random,5.770833333333333,0.9970474229208163
"N(0,0.5) σ=0",forward_random,6.0,0.9972720536148011
"N(0,0.5) σ=0",backward_locked,6.0,0.9972720536148011
"N(0,0.5) σ=0",backward_locked,5.770833333333333,0.9970474229208163
"N(0,0.5) σ=0",backward_locked,5.541666666666666,0.9967936727652472
"N(0,0.5) σ=0",backward_locked,5.3125,0.9965055056779005
"N(0,0.5) σ=0",backward_locked,5.083333333333333,0.9961763521360077
"N(0,0.5) σ=0",backward_locked,4.854166666666666,0.9957979820786143
"N(0,0.5) σ=0",backward_locked,4.625,0.995359969087732
"N(0,0.5) σ=0",backward_locked,4.395833333333333,0.9948489389255908
"N(0,0.5) σ=0",backward_locked,4.166666666666666,0.9942474957783515
"N(0,0.5) σ=0",backward_locked,3.9375,0.9935326553126935
"N(0,0.5) σ=0",backward_locked,3.708333333333333,0.9926735024649059
"N(0,0.5) σ=0",backward_locked,3.4791666666666665,0.9916275921389738
"N(0,0.5) σ=0",backward_locked,3.25,0.9903352361223844
"N(0,0.5) σ=0",backward_locked,3.020833333333333,0.9887100782667395
"N(0,0.5) σ=0",backward_locked,2.7916666666666665,0.9866227973416366
"N(0,0.5) σ=0",backward_locked,2.5625,0.9838712043886559
"N(0,0.5) σ=0",backward_locked,2.333333333333333,0.9801209004260714
"N(0,0.5) σ=0",backward_locked,2.1041666666666665,0.9747735419418039
"N(0,0.5) σ=0",backward_locked,1.875,0.9666140230968244
"N(0,0.5) σ=0",backward_locked,1.6458333333333333,0.9520645952948887
"N(0,0.5) σ=0",backward_locked,1.4166666666666665,0.9258269367352153
"N(0,0.5) σ=0",backward_locked,1.1875,0.5103836442543608
"N(0,0.5) σ=0",backward_locked,0.9583333333333333,0.06307069651875
"N(0,0.5) σ=0",backward_locked,0.7291666666666666,0.07708380201099217
"N(0,0.5) σ=0",backward_locked,0.5,0.08228645589146777
"N(0,0.5) σ=0",backward_continued,6.0,0.9972720536148011
"N(0,0.5) σ=0",backward_continued,5.770833333333333,0.9970474229208163
"N(0,0.5) σ=0",backward_continued,5.541666666666666,0.9967936727652472
"N(0,0.5) σ=0",backward_continued,5.3125,0.9965055056779005
"N(0,0.5) σ=0",backward_continued,5.083333333333333,0.9961763521360077
"N(0,0.5) σ=0",backward_continued,4.854166666666666,0.9957979820786143
"N(0,0.5) σ=0",backward_continued,4.625,0.995359969087732
"N(0,0.5) σ=0",backward_continued,4.395833333333333,0.9948489389255908
"N(0,0.5) σ=0",backward_continued,4.166666666666666,0.9942474957783515
"N(0,0.5) σ=0",backward_continued,3.9375,0.9935326553126935
"N(0,0.5) σ=0",backward_continued,3.708333333333333,0.9926735024649059
"N(0,0.5) σ=0",backward_continued,3.4791666666666665,0.9916275921389738
"N(0,0.5) σ=0",backward_continued,3.25,0.9903352361223844
"N(0,0.5) σ=0",backward_continued,3.020833333333333,0.9887100782667395
"N(0,0.5) σ=0",backward_continued,2.7916666666666665,0.9866227973416366
"N(0,0.5) σ=0",backward_continued,2.5625,0.9838712043886559
"N(0,0.5) σ=0",backward_continued,2.333333333333333,0.9801209004260714
"N(0,0.5) σ=0",backward_continued,2.1041666666666665,0.9747735419418039
"N(0,0.5) σ=0",backward_continued,1.875,0.9666140230968244
"N(0,0.5) σ=0",backward_continued,1.6458333333333333,0.9520645952948887
"N(0,0.5) σ=0",backward_continued,1.4166666666666665,0.9258269367352153
"N(0,0.5) σ=0",backward_continued,1.1875,0.5103836442543608
"N(0,0.5) σ=0",backward_continued,0.9583333333333333,0.06307069651875
"N(0,0.5) σ=0",backward_continued,0.7291666666666666,0.07708380201099217
"N(0,0.5) σ=0",backward_continued,0.5,0.08228645589146777
Cauchy γ=1 σ=0,forward_random,0.5,0.06080159872925436
Cauchy γ=1 σ=0,forward_random,0.7291666666666666,0.05682292075900058
Cauchy γ=1 σ=0,forward_random,0.9583333333333333,0.05711900654256339
Cauchy γ=1 σ=0,forward_random,1.1875,0.05741903201120986
Cauchy γ=1 σ=0,forward_random,1.4166666666666665,0.05774466364247019
Cauchy γ=1 σ=0,forward_random,1.6458333333333333,0.0581094855154101
Cauchy γ=1 σ=0,forward_random,1.875,0.058448520117859934
Cauchy γ=1 σ=0,forward_random,2.1041666666666665,0.058779560156335904
Cauchy γ=1 σ=0,forward_random,2.333333333333333,0.05915714044722748
Cauchy γ=1 σ=0,forward_random,2.5625,0.059524025156745125
Cauchy γ=1 σ=0,forward_random,2.7916666666666665,0.05987898161260471
Cauchy γ=1 σ=0,forward_random,3.020833333333333,0.06030126558266696
Cauchy γ=1 σ=0,forward_random,3.25,0.060539034587883934
Cauchy γ=1 σ=0,forward_random,3.4791666666666665,0.060698471673666404
Cauchy γ=1 σ=0,forward_random,3.708333333333333,0.06089647744766207
Cauchy γ=1 σ=0,forward_random,3.9375,0.06080649910433652
Cauchy γ=1 σ=0,forward_random,4.166666666666666,0.06091463263607781
Cauchy γ=1 σ=0,forward_random,4.395833333333333,0.06134267299623005
Cauchy γ=1 σ=0,forward_random,4.625,0.061487260403546004
Cauchy γ=1 σ=0,forward_random,4.854166666666666,0.0625526423093359
Cauchy γ=1 σ=0,forward_random,5.083333333333333,0.06589943932576738
Cauchy γ=1 σ=0,forward_random,5.3125,0.07160392510657806
Cauchy γ=1 σ=0,forward_random,5.541666666666666,0.6751535695069801
Cauchy γ=1 σ=0,forward_random,5.770833333333333,0.6919721770315087
Cauchy γ=1 σ=0,forward_random,6.0,0.7044618653702196
Cauchy γ=1 σ=0,backward_locked,6.0,0.7044618653702197
Cauchy γ=1 σ=0,backward_locked,5.770833333333333,0.6919721770315087
Cauchy γ=1 σ=0,backward_locked,5.541666666666666,0.6751535695069808
Cauchy γ=1 σ=0,backward_locked,5.3125,0.07160392510657743
Cauchy γ=1 σ=0,backward_locked,5.083333333333333,0.06589943932576738
Cauchy γ=1 σ=0,backward_locked,4.854166666666666,0.06255264230933588
Cauchy γ=1 σ=0,backward_locked,4.625,0.061487260403546046
Cauchy γ=1 σ=0,backward_locked,4.395833333333333,0.06134267299623011
Cauchy γ=1 σ=0,backward_locked,4.166666666666666,0.06091463263607798
Cauchy γ=1 σ=0,backward_locked,3.9375,0.06080649910433648
Cauchy γ=1 σ=0,backward_locked,3.708333333333333,0.06089647744766193
Cauchy γ=1 σ=0,backward_locked,3.4791666666666665,0.06069847167366634
Cauchy γ=1 σ=0,backward_locked,3.25,0.060539034587883934
Cauchy γ=1 σ=0,backward_locked,3.020833333333333,0.06030126558266692
Cauchy γ=1 σ=0,backward_locked,2.7916666666666665,0.059878981612604805
Cauchy γ=1 σ=0,backward_locked,2.5625,0.05952402515674505
Cauchy γ=1 σ=0,backward_locked,2.333333333333333,0.059157140447227356
Cauchy γ=1 σ=0,backward_locked,2.1041666666666665,0.058779560156335946
Cauchy γ=1 σ=0,backward_locked,1.875,0.05844852011785957
Cauchy γ=1 σ=0,backward_locked,1.6458333333333333,0.05810948551541011
Cauchy γ=1 σ=0,backward_locked,1.4166666666666665,0.05774466364247011
Cauchy γ=1 σ=0,backward_locked,1.1875,0.05741903201121009
Cauchy γ=1 σ=0,backward_locked,0.9583333333333333,0.057119006542563466
Cauchy γ=1 σ=0,backward_locked,0.7291666666666666,0.056822920759000445
Cauchy γ=1 σ=0,backward_locked,0.5,0.05654761237205691
Cauchy γ=1 σ=0,backward_continued,6.0,0.7044618653702196
Cauchy γ=1 σ=0,backward_continued,5.770833333333333,0.6919721770315089
Cauchy γ=1 σ=0,backward_continued,5.541666666666666,0.6751535695069804
Cauchy γ=1 σ=0,backward_continued,5.3125,0.07160392510657745
Cauchy γ=1 σ=0,backward_continued,5.083333333333333,0.06589943932576746
Cauchy γ=1 σ=0,backward_continued,4.854166666666666,0.06255264230933585
Cauchy γ=1 σ=0,backward_continued,4.625,0.06148726040354606
Cauchy γ=1 σ=0,backward_continued,4.395833333333333,0.06134267299623011
Cauchy γ=1 σ=0,backward_continued,4.166666666666666,0.06091463263607796
Cauchy γ=1 σ=0,backward_continued,3.9375,0.06080649910433644
Cauchy γ=1 σ=0,backward_continued,3.708333333333333,0.06089647744766195
Cauchy γ=1 σ=0,backward_continued,3.4791666666666665,0.06069847167366638
Cauchy γ=1 σ=0,backward_continued,3.25,0.06053903458788394
Cauchy γ=1 σ=0,backward_continued,3.020833333333333,0.060301265582666894
Cauchy γ=1 σ=0,backward_continued,2.7916666666666665,0.05987898161260474
Cauchy γ=1 σ=0,backward_continued,2.5625,0.059524025156745035
Cauchy γ=1 σ=0,backward_continued,2.333333333333333,0.059157140447227356
Cauchy γ=1 σ=0,backward_continued,2.1041666666666665,0.058779560156335946
Cauchy γ=1 σ=0,backward_continued,1.875,0.05844852011785957
Cauchy γ=1 σ=0,backward_continued,1.6458333333333333,0.05810948551541011
Cauchy γ=1 σ=0,backward_continued,1.4166666666666665,0.05774466364247011
Cauchy γ=1 σ=0,backward_continued,1.1875,0.05741903201121009
Cauchy γ=1 σ=0,backward_continued,0.9583333333333333,0.057119006542563466
Cauchy γ=1 σ=0,backward_continued,0.7291666666666666,0.056822920759000445
Cauchy γ=1 σ=0,backward_continued,0.5,0.05654761237205691
Cauchy γ=0.5 σ=0,forward_random,0.5,0.06560347968526573
Cauchy γ=0.5 σ=0,forward_random,0.7291666666666666,0.061052306913245306
Cauchy γ=0.5 σ=0,forward_random,0.9583333333333333,0.06191083749118167
Cauchy γ=0.5 σ=0,forward_random,1.1875,0.06294770683318857
Cauchy γ=0.5 σ=0,forward_random,1.4166666666666665,0.06431676548243831
Cauchy γ=0.5 σ=0,forward_random,1.6458333333333333,0.065912432955883
Cauchy γ=0.5 σ=0,forward_random,1.875,0.06768635617309818
Cauchy γ=0.5 σ=0,forward_random,2.1041666666666665,0.07078932978204712
Cauchy γ=0.5 σ=0,forward_random,2.333333333333333,0.07152916642501239
Cauchy γ=0.5 σ=0,forward_random,2.5625,0.11605808461930563
Cauchy γ=0.5 σ=0,forward_random,2.7916666666666665,0.69579650304319
Cauchy γ=0.5 σ=0,forward_random,3.020833333333333,0.723656225279408
Cauchy γ=0.5 σ=0,forward_random,3.25,0.7541684769387629
Cauchy γ=0.5 σ=0,forward_random,3.4791666666666665,0.7761132992372858
Cauchy γ=0.5 σ=0,forward_random,3.708333333333333,0.7980778522494405
Cauchy γ=0.5 σ=0,forward_random,3.9375,0.8078803515771991
Cauchy γ=0.5 σ=0,forward_random,4.166666666666666,0.81585014089932
Cauchy γ=0.5 σ=0,forward_random,4.395833333333333,0.8235840847384011
Cauchy γ=0.5 σ=0,forward_random,4.625,0.8332822577705812
Cauchy γ=0.5 σ=0,forward_random,4.854166666666666,0.8421243997859432
Cauchy γ=0.5 σ=0,forward_random,5.083333333333333,0.8535950785926764
Cauchy γ=0.5 σ=0,forward_random,5.3125,0.8649881172432482
Cauchy γ=0.5 σ=0,forward_random,5.541666666666666,0.8721263075851032
Cauchy γ=0.5 σ=0,forward_random,5.770833333333333,0.8768590299546329
Cauchy γ=0.5 σ=0,forward_random,6.0,0.8824813964846042
Cauchy γ=0.5 σ=0,backward_locked,6.0,0.8824813964846044
Cauchy γ=0.5 σ=0,backward_locked,5.770833333333333,0.8768590299546327
Cauchy γ=0.5 σ=0,backward_locked,5.541666666666666,0.8721263075851035
Cauchy γ=0.5 σ=0,backward_locked,5.3125,0.8649881172432479
Cauchy γ=0.5 σ=0,backward_locked,5.083333333333333,0.8535950785926764
Cauchy γ=0.5 σ=0,backward_locked,4.854166666666666,0.842124399785943
Cauchy γ=0.5 σ=0,backward_locked,4.625,0.8332822577705807
Cauchy γ=0.5 σ=0,backward_locked,4.395833333333333,0.8235840847384004
Cauchy γ=0.5 σ=0,backward_locked,4.166666666666666,0.81585014089932
Cauchy γ=0.5 σ=0,backward_locked,3.9375,0.807880351577199
Cauchy γ=0.5 σ=0,backward_locked,3.708333333333333,0.7980778522494405
Cauchy γ=0.5 σ=0,backward_locked,3.4791666666666665,0.776113299237286
Cauchy γ=0.5 σ=0,backward_locked,3.25,0.7541684769387631
Cauchy γ=0.5 σ=0,backward_locked,3.020833333333333,0.7236562252794081
Cauchy γ=0.5 σ=0,backward_locked,2.7916666666666665,0.6957965030431899
Cauchy γ=0.5 σ=0,backward_locked,2.5625,0.11605808461930546
Cauchy γ=0.5 σ=0,backward_locked,2.333333333333333,0.07152916642501236
Cauchy γ=0.5 σ=0,backward_locked,2.1041666666666665,0.07078932978204708
Cauchy γ=0.5 σ=0,backward_locked,1.875,0.06768635617309816
Cauchy γ=0.5 σ=0,backward_locked,1.6458333333333333,0.065912432955883
Cauchy γ=0.5 σ=0,backward_locked,1.4166666666666665,0.06431676548243827
Cauchy γ=0.5 σ=0,backward_locked,1.1875,0.0629477068331886
Cauchy γ=0.5 σ=0,backward_locked,0.9583333333333333,0.0619108374911817
Cauchy γ=0.5 σ=0,backward_locked,0.7291666666666666,0.06105230691324537
Cauchy γ=0.5 σ=0,backward_locked,0.5,0.06037292775932285
Cauchy γ=0.5 σ=0,backward_continued,6.0,0.8824813964846046
Cauchy γ=0.5 σ=0,backward_continued,5.770833333333333,0.8768590299546327
Cauchy γ=0.5 σ=0,backward_continued,5.541666666666666,0.8721263075851036
Cauchy γ=0.5 σ=0,backward_continued,5.3125,0.8649881172432482
Cauchy γ=0.5 σ=0,backward_continued,5.083333333333333,0.8535950785926766
Cauchy γ=0.5 σ=0,backward_continued,4.854166666666666,0.8421243997859429
Cauchy γ=0.5 σ=0,backward_continued,4.625,0.8332822577705807
Cauchy γ=0.5 σ=0,backward_continued,4.395833333333333,0.8235840847384004
Cauchy γ=0.5 σ=0,backward_continued,4.166666666666666,0.8158501408993198
Cauchy γ=0.5 σ=0,backward_continued,3.9375,0.807880351577199
Cauchy γ=0.5 σ=0,backward_continued,3.708333333333333,0.7980778522494405
Cauchy γ=0.5 σ=0,backward_continued,3.4791666666666665,0.7761132992372853
Cauchy γ=0.5 σ=0,backward_continued,3.25,0.7541684769387629
Cauchy γ=0.5 σ=0,backward_continued,3.020833333333333,0.723656225279408
Cauchy γ=0.5 σ=0,backward_continued,2.7916666666666665,0.6957965030431899
Cauchy γ=0.5 σ=0,backward_continued,2.5625,0.11605808461930554
Cauchy γ=0.5 σ=0,backward_continued,2.333333333333333,0.07152916642501236
Cauchy γ=0.5 σ=0,backward_continued,2.1041666666666665,0.07078932978204706
Cauchy γ=0.5 σ=0,backward_continued,1.875,0.06768635617309818
Cauchy γ=0.5 σ=0,backward_continued,1.6458333333333333,0.065912432955883
Cauchy γ=0.5 σ=0,backward_continued,1.4166666666666665,0.06431676548243828
Cauchy γ=0.5 σ=0,backward_continued,1.1875,0.06294770683318862
Cauchy γ=0.5 σ=0,backward_continued,0.9583333333333333,0.06191083749118169
Cauchy γ=0.5 σ=0,backward_continued,0.7291666666666666,0.06105230691324537
Cauchy γ=0.5 σ=0,backward_continued,0.5,0.060372927759322834
