config,protocol,K0,R
"α=1.5, N(0,1)",forward_random,2.1041666666666665,0.10140740967497766
"α=1.5, N(0,1)",forward_random,2.333333333333333,0.16944716764606063
"α=1.5, N(0,1)",forward_random,2.5625,0.9082297249024529
"α=1.5, N(0,1)",forward_random,2.7916666666666665,0.9304861055796223
"α=1.5, N(0,1)",forward_random,3.020833333333333,0.9432828220764111
"α=1.5, N(0,1)",forward_random,3.25,0.9537552115969767
"α=1.5, N(0,1)",forward_random,3.4791666666666665,0.9614641431327888
"α=1.5, N(0,1)",forward_random,3.708333333333333,0.9670789119455044
"α=1.5, N(0,1)",forward_random,3.9375,0.971441606259864
"α=1.5, N(0,1)",forward_random,4.166666666666666,0.9749356717522363
"α=1.5, N(0,1)",forward_random,4.395833333333333,0.9777931295213688
"α=1.5, N(0,1)",forward_random,4.625,0.9801679137135844
"α=1.5, N(0,1)",forward_random,4.854166666666666,0.9821675893427733
"α=1.5, N(0,1)",forward_random,5.083333333333333,0.9838700459623246
"α=1.5, N(0,1)",forward_random,5.3125,0.9853332261143599
"α=1.5, N(0,1)",forward_random,5.541666666666666,0.9866011739237579
"α=1.5, N(0,1)",forward_random,5.770833333333333,0.9877079735901986
"α=1.5, N(0,1)",forward_random,6.0,0.9886804063378363
"α=1.5, N(0,1)",backward_continuation,6.0,0.9886804063378349
"α=1.5, N(0,1)",backward_continuation,5.770833333333333,0.9877079735901992
"α=1.5, N(0,1)",backward_continuation,5.541666666666666,0.9866011739237578
"α=1.5, N(0,1)",backward_continuation,5.3125,0.9853332261143629
"α=1.5, N(0,1)",backward_continuation,5.083333333333333,0.9838700459623272
"α=1.5, N(0,1)",backward_continuation,4.854166666666666,0.9821675893427727
"α=1.5, N(0,1)",backward_continuation,4.625,0.9801679137135864
"α=1.5, N(0,1)",backward_continuation,4.395833333333333,0.9777931295213733
"α=1.5, N(0,1)",backward_continuation,4.166666666666666,0.9749356717522417
"α=1.5, N(0,1)",backward_continuation,3.9375,0.9714416062598779
"α=1.5, N(0,1)",backward_continuation,3.708333333333333,0.9670789119455262
"α=1.5, N(0,1)",backward_continuation,3.4791666666666665,0.9614641431328144
"α=1.5, N(0,1)",backward_continuation,3.25,0.9537552115969894
"α=1.5, N(0,1)",backward_continuation,3.020833333333333,0.9433459435019094
"α=1.5, N(0,1)",backward_continuation,2.7916666666666665,0.9304026665035496
"α=1.5, N(0,1)",backward_continuation,2.5625,0.9082518864101593
"α=1.5, N(0,1)",backward_continuation,2.333333333333333,0.8663208406594333
"α=1.5, N(0,1)",backward_continuation,2.1041666666666665,0.7457652736809388
"α=1.5, N(0,1)",backward_continuation,1.875,0.09161459316599899
"α=1.5, N(0,1)",backward_continuation,1.6458333333333333,0.06371814139089307
"α=1.5, N(0,1)",backward_continuation,1.4166666666666665,0.08150976359380994
"α=1.5, N(0,1)",backward_continuation,1.1875,0.07393370996076017
"α=1.5, N(0,1)",backward_continuation,0.9583333333333333,0.0670116757362946
"α=1.5, N(0,1)",backward_continuation,0.7291666666666666,0.06760811293846318
"α=1.5, N(0,1)",backward_continuation,0.5,0.0699602352541567
"α=1.5, N(0,1)",backward_locked,6.0,0.9886804063378366
"α=1.5, N(0,1)",backward_locked,5.770833333333333,0.9877079735901984
"α=1.5, N(0,1)",backward_locked,5.541666666666666,0.9866011739237588
"α=1.5, N(0,1)",backward_locked,5.3125,0.9853332261143615
"α=1.5, N(0,1)",backward_locked,5.083333333333333,0.9838700459623272
"α=1.5, N(0,1)",backward_locked,4.854166666666666,0.9821675893427727
"α=1.5, N(0,1)",backward_locked,4.625,0.9801679137135878
"α=1.5, N(0,1)",backward_locked,4.395833333333333,0.9777931295213728
"α=1.5, N(0,1)",backward_locked,4.166666666666666,0.9749356717522434
"α=1.5, N(0,1)",backward_locked,3.9375,0.9714416062598735
"α=1.5, N(0,1)",backward_locked,3.708333333333333,0.9670789119455137
"α=1.5, N(0,1)",backward_locked,3.4791666666666665,0.9614641431328085
"α=1.5, N(0,1)",backward_locked,3.25,0.9537552115969595
"α=1.5, N(0,1)",backward_locked,3.020833333333333,0.9433459435019094
"α=1.5, N(0,1)",backward_locked,2.7916666666666665,0.9304026665035512
"α=1.5, N(0,1)",backward_locked,2.5625,0.9082518864101593
"α=1.5, N(0,1)",backward_locked,2.333333333333333,0.8663208406594342
"α=1.5, N(0,1)",backward_locked,2.1041666666666665,0.7457652736809518
"α=1.5, N(0,1)",backward_locked,1.875,0.09161459316601869
"α=1.5, N(0,1)",backward_locked,1.6458333333333333,0.06371814139089532
"α=1.5, N(0,1)",backward_locked,1.4166666666666665,0.08150976359384192
"α=1.5, N(0,1)",backward_locked,1.1875,0.07393370996075822
"α=1.5, N(0,1)",backward_locked,0.9583333333333333,0.06701167573626302
"α=1.5, N(0,1)",backward_locked,0.7291666666666666,0.0676081129384977
"α=1.5, N(0,1)",backward_locked,0.5,0.06996023525418665
"α=1.5, N(0,0.5)",forward_random,0.5,0.08058871120226739
"α=1.5, N(0,0.5)",forward_random,0.7291666666666666,0.08561574792312186
"α=1.5, N(0,0.5)",forward_random,0.9583333333333333,0.08982327272748236
"α=1.5, N(0,0.5)",forward_random,1.1875,0.26166652992240585
"α=1.5, N(0,0.5)",forward_random,1.4166666666666665,0.933208037755553
"α=1.5, N(0,0.5)",forward_random,1.6458333333333333,0.9554012815593438
"α=1.5, N(0,0.5)",forward_random,1.875,0.9679510473095376
"α=1.5, N(0,0.5)",forward_random,2.1041666666666665,0.9754972552848485
"α=1.5, N(0,0.5)",forward_random,2.333333333333333,0.9805567841937135
"α=1.5, N(0,0.5)",forward_random,2.5625,0.9841524278113919
"α=1.5, N(0,0.5)",forward_random,2.7916666666666665,0.98681352696977
"α=1.5, N(0,0.5)",forward_random,3.020833333333333,0.9888445148776205
"α=1.5, N(0,0.5)",forward_random,3.25,0.9904329688968029
"α=1.5, N(0,0.5)",forward_random,3.4791666666666665,0.9917004760256298
"α=1.5, N(0,0.5)",forward_random,3.708333333333333,0.9927290341224733
"α=1.5, N(0,0.5)",forward_random,3.9375,0.9935757498439183
"α=1.5, N(0,0.5)",forward_random,4.166666666666666,0.9942814751468413
"α=1.5, N(0,0.5)",forward_random,4.395833333333333,0.9948761074579383
"α=1.5, N(0,0.5)",forward_random,4.625,0.9953819616385896
"α=1.5, N(0,0.5)",forward_random,4.854166666666666,0.9958159816758232
"α=1.5, N(0,0.5)",forward_random,5.083333333333333,0.9961912299560751
"α=1.5, N(0,0.5)",forward_random,5.3125,0.9965179133417383
"α=1.5, N(0,0.5)",forward_random,5.541666666666666,0.9968041045542181
"α=1.5, N(0,0.5)",forward_random,5.770833333333333,0.997056258551659
"α=1.5, N(0,0.5)",forward_random,6.0,0.9972795881747402
"α=1.5, N(0,0.5)",backward_continuation,6.0,0.9972795881747402
"α=1.5, N(0,0.5)",backward_continuation,5.770833333333333,0.9970562585516592
"α=1.5, N(0,0.5)",backward_continuation,5.541666666666666,0.9968041045542181
"α=1.5, N(0,0.5)",backward_continuation,5.3125,0.9965179133417388
"α=1.5, N(0,0.5)",backward_continuation,5.083333333333333,0.9961912299560755
"α=1.5, N(0,0.5)",backward_continuation,4.854166666666666,0.9958159816758232
"α=1.5, N(0,0.5)",backward_continuation,4.625,0.9953819616385897
"α=1.5, N(0,0.5)",backward_continuation,4.395833333333333,0.9948761074579378
"α=1.5, N(0,0.5)",backward_continuation,4.166666666666666,0.9942814751468413
"α=1.5, N(0,0.5)",backward_continuation,3.9375,0.9935757498439182
"α=1.5, N(0,0.5)",backward_continuation,3.708333333333333,0.9927290341224729
"α=1.5, N(0,0.5)",backward_continuation,3.4791666666666665,0.9917004760256298
"α=1.5, N(0,0.5)",backward_continuation,3.25,0.9904329688968025
"α=1.5, N(0,0.5)",backward_continuation,3.020833333333333,0.9888445148776203
"α=1.5, N(0,0.5)",backward_continuation,2.7916666666666665,0.9868135269697698
"α=1.5, N(0,0.5)",backward_continuation,2.5625,0.9841524278113911
"α=1.5, N(0,0.5)",backward_continuation,2.333333333333333,0.9805567841937122
"α=1.5, N(0,0.5)",backward_continuation,2.1041666666666665,0.9754972552848469
"α=1.5, N(0,0.5)",backward_continuation,1.875,0.9679510473095347
"α=1.5, N(0,0.5)",backward_continuation,1.6458333333333333,0.955401281558147
"α=1.5, N(0,0.5)",backward_continuation,1.4166666666666665,0.9334609850335309
"α=1.5, N(0,0.5)",backward_continuation,1.1875,0.8767259599056755
"α=1.5, N(0,0.5)",backward_continuation,0.9583333333333333,0.10727642071143989
"α=1.5, N(0,0.5)",backward_continuation,0.7291666666666666,0.05803130542769637
"α=1.5, N(0,0.5)",backward_continuation,0.5,0.07099084591406282
"α=1.5, N(0,0.5)",backward_locked,6.0,0.9972795881747405
"α=1.5, N(0,0.5)",backward_locked,5.770833333333333,0.9970562585516592
"α=1.5, N(0,0.5)",backward_locked,5.541666666666666,0.9968041045542181
"α=1.5, N(0,0.5)",backward_locked,5.3125,0.9965179133417386
"α=1.5, N(0,0.5)",backward_locked,5.083333333333333,0.9961912299560755
"α=1.5, N(0,0.5)",backward_locked,4.854166666666666,0.9958159816758232
"α=1.5, N(0,0.5)",backward_locked,4.625,0.9953819616385896
"α=1.5, N(0,0.5)",backward_locked,4.395833333333333,0.9948761074579383
"α=1.5, N(0,0.5)",backward_locked,4.166666666666666,0.9942814751468413
"α=1.5, N(0,0.5)",backward_locked,3.9375,0.9935757498439183
"α=1.5, N(0,0.5)",backward_locked,3.708333333333333,0.9927290341224733
"α=1.5, N(0,0.5)",backward_locked,3.4791666666666665,0.9917004760256306
"α=1.5, N(0,0.5)",backward_locked,3.25,0.9904329688968029
"α=1.5, N(0,0.5)",backward_locked,3.020833333333333,0.9888445148776214
"α=1.5, N(0,0.5)",backward_locked,2.7916666666666665,0.9868135269697705
"α=1.5, N(0,0.5)",backward_locked,2.5625,0.984152427811392
"α=1.5, N(0,0.5)",backward_locked,2.333333333333333,0.980556784193714
"α=1.5, N(0,0.5)",backward_locked,2.1041666666666665,0.9754972552848487
"α=1.5, N(0,0.5)",backward_locked,1.875,0.9679510473095388
"α=1.5, N(0,0.5)",backward_locked,1.6458333333333333,0.955401281558151
"α=1.5, N(0,0.5)",backward_locked,1.4166666666666665,0.9334609850335315
"α=1.5, N(0,0.5)",backward_locked,1.1875,0.8767259599056763
"α=1.5, N(0,0.5)",backward_locked,0.9583333333333333,0.10727642071143784
"α=1.5, N(0,0.5)",backward_locked,0.7291666666666666,0.05803130542770416
"α=1.5, N(0,0.5)",backward_locked,0.5,0.07099084591406771
